SYMBOL,DATE,COMPANY,EXCHANGE,CLOSE
NFLX,2013-09-12,Netflix Inc,NASDAQ,43.06
NFLX,2013-09-13,Netflix Inc,NASDAQ,43.66
NFLX,2013-09-16,Netflix Inc,NASDAQ,43.17
NFLX,2013-09-17,Netflix Inc,NASDAQ,42.79
NFLX,2013-09-18,Netflix Inc,NASDAQ,43.85
NFLX,2013-09-19,Netflix Inc,NASDAQ,43.64
NFLX,2013-09-20,Netflix Inc,NASDAQ,44.83
NFLX,2013-09-23,Netflix Inc,NASDAQ,43.15
NFLX,2013-09-24,Netflix Inc,NASDAQ,43.78
NFLX,2013-09-25,Netflix Inc,NASDAQ,43.88
NFLX,2013-09-26,Netflix Inc,NASDAQ,44.79
NFLX,2013-09-27,Netflix Inc,NASDAQ,44.63
NFLX,2013-09-30,Netflix Inc,NASDAQ,44.17
NFLX,2013-10-01,Netflix Inc,NASDAQ,46.37
NFLX,2013-10-02,Netflix Inc,NASDAQ,47.25
NFLX,2013-10-03,Netflix Inc,NASDAQ,45.96
NFLX,2013-10-04,Netflix Inc,NASDAQ,46.75
NFLX,2013-10-07,Netflix Inc,NASDAQ,45.45
NFLX,2013-10-08,Netflix Inc,NASDAQ,43.19
NFLX,2013-10-09,Netflix Inc,NASDAQ,41.2
NFLX,2013-10-10,Netflix Inc,NASDAQ,43.43
NFLX,2013-10-11,Netflix Inc,NASDAQ,42.98
NFLX,2013-10-14,Netflix Inc,NASDAQ,46.34
NFLX,2013-10-15,Netflix Inc,NASDAQ,45.96
NFLX,2013-10-16,Netflix Inc,NASDAQ,46.13
NFLX,2013-10-17,Netflix Inc,NASDAQ,47.16
NFLX,2013-10-18,Netflix Inc,NASDAQ,47.64
NFLX,2013-10-21,Netflix Inc,NASDAQ,50.71
NFLX,2013-10-22,Netflix Inc,NASDAQ,46.07
NFLX,2013-10-23,Netflix Inc,NASDAQ,47.18
NFLX,2013-10-24,Netflix Inc,NASDAQ,47.32
NFLX,2013-10-25,Netflix Inc,NASDAQ,46.86
NFLX,2013-10-28,Netflix Inc,NASDAQ,44.86
NFLX,2013-10-29,Netflix Inc,NASDAQ,46.76
NFLX,2013-10-30,Netflix Inc,NASDAQ,45.45
NFLX,2013-10-31,Netflix Inc,NASDAQ,46.07
NFLX,2013-11-01,Netflix Inc,NASDAQ,47.04
NFLX,2013-11-04,Netflix Inc,NASDAQ,48.23
NFLX,2013-11-05,Netflix Inc,NASDAQ,48.79
NFLX,2013-11-06,Netflix Inc,NASDAQ,47.95
NFLX,2013-11-07,Netflix Inc,NASDAQ,46.69
NFLX,2013-11-08,Netflix Inc,NASDAQ,47.84
NFLX,2013-11-11,Netflix Inc,NASDAQ,48.27
NFLX,2013-11-12,Netflix Inc,NASDAQ,47.68
NFLX,2013-11-13,Netflix Inc,NASDAQ,47.9
NFLX,2013-11-14,Netflix Inc,NASDAQ,48.94
NFLX,2013-11-15,Netflix Inc,NASDAQ,49.97
NFLX,2013-11-18,Netflix Inc,NASDAQ,48.82
NFLX,2013-11-19,Netflix Inc,NASDAQ,48.18
NFLX,2013-11-20,Netflix Inc,NASDAQ,48.5
NFLX,2013-11-21,Netflix Inc,NASDAQ,49.79
NFLX,2013-11-22,Netflix Inc,NASDAQ,49.69
NFLX,2013-11-25,Netflix Inc,NASDAQ,50.03
NFLX,2013-11-26,Netflix Inc,NASDAQ,50.74
NFLX,2013-11-27,Netflix Inc,NASDAQ,51.78
NFLX,2013-11-29,Netflix Inc,NASDAQ,52.26
NFLX,2013-12-02,Netflix Inc,NASDAQ,51.99
NFLX,2013-12-03,Netflix Inc,NASDAQ,51.85
NFLX,2013-12-04,Netflix Inc,NASDAQ,50.9
NFLX,2013-12-05,Netflix Inc,NASDAQ,51.15
NFLX,2013-12-06,Netflix Inc,NASDAQ,50.63
NFLX,2013-12-09,Netflix Inc,NASDAQ,50.81
NFLX,2013-12-10,Netflix Inc,NASDAQ,51.87
NFLX,2013-12-11,Netflix Inc,NASDAQ,52
NFLX,2013-12-12,Netflix Inc,NASDAQ,53.33
NFLX,2013-12-13,Netflix Inc,NASDAQ,52.71
NFLX,2013-12-16,Netflix Inc,NASDAQ,52.33
NFLX,2013-12-17,Netflix Inc,NASDAQ,53.55
NFLX,2013-12-18,Netflix Inc,NASDAQ,53.75
NFLX,2013-12-19,Netflix Inc,NASDAQ,53.82
NFLX,2013-12-23,Netflix Inc,NASDAQ,54.37
NFLX,2013-12-24,Netflix Inc,NASDAQ,54.06
NFLX,2013-12-26,Netflix Inc,NASDAQ,53.85
NFLX,2013-12-27,Netflix Inc,NASDAQ,52.5
NFLX,2013-12-30,Netflix Inc,NASDAQ,52.43
NFLX,2013-12-31,Netflix Inc,NASDAQ,52.6
NFLX,2014-01-03,Netflix Inc,NASDAQ,51.87
NFLX,2014-01-06,Netflix Inc,NASDAQ,51.37
NFLX,2014-01-07,Netflix Inc,NASDAQ,48.5
NFLX,2014-01-08,Netflix Inc,NASDAQ,48.71
NFLX,2014-01-09,Netflix Inc,NASDAQ,48.15
NFLX,2014-01-10,Netflix Inc,NASDAQ,47.45
NFLX,2014-01-13,Netflix Inc,NASDAQ,48.12
NFLX,2014-01-14,Netflix Inc,NASDAQ,48.28
NFLX,2014-01-15,Netflix Inc,NASDAQ,47.2
NFLX,2014-01-16,Netflix Inc,NASDAQ,47.38
NFLX,2014-01-17,Netflix Inc,NASDAQ,47.15
NFLX,2014-01-21,Netflix Inc,NASDAQ,46.96
NFLX,2014-01-22,Netflix Inc,NASDAQ,47.68
NFLX,2014-01-23,Netflix Inc,NASDAQ,55.53
NFLX,2014-01-24,Netflix Inc,NASDAQ,55.15
NFLX,2014-01-27,Netflix Inc,NASDAQ,54.46
NFLX,2014-01-28,Netflix Inc,NASDAQ,58.11
NFLX,2014-01-29,Netflix Inc,NASDAQ,57.2
NFLX,2014-01-30,Netflix Inc,NASDAQ,57.81
NFLX,2014-01-31,Netflix Inc,NASDAQ,58.48
NFLX,2014-02-03,Netflix Inc,NASDAQ,57.77
NFLX,2014-02-04,Netflix Inc,NASDAQ,57.99
NFLX,2014-02-05,Netflix Inc,NASDAQ,57.77
NFLX,2014-02-06,Netflix Inc,NASDAQ,58.27
NFLX,2014-02-07,Netflix Inc,NASDAQ,61.43
NFLX,2014-02-10,Netflix Inc,NASDAQ,61.49
NFLX,2014-02-11,Netflix Inc,NASDAQ,62
NFLX,2014-02-12,Netflix Inc,NASDAQ,61.28
NFLX,2014-02-13,Netflix Inc,NASDAQ,62.36
NFLX,2014-02-14,Netflix Inc,NASDAQ,62.22
NFLX,2014-02-18,Netflix Inc,NASDAQ,62.41
NFLX,2014-02-19,Netflix Inc,NASDAQ,61.18
NFLX,2014-02-20,Netflix Inc,NASDAQ,62.14
NFLX,2014-02-21,Netflix Inc,NASDAQ,61.75
NFLX,2014-02-24,Netflix Inc,NASDAQ,63.86
NFLX,2014-02-25,Netflix Inc,NASDAQ,64.72
NFLX,2014-02-26,Netflix Inc,NASDAQ,64.11
NFLX,2014-02-27,Netflix Inc,NASDAQ,64.6
NFLX,2014-02-28,Netflix Inc,NASDAQ,63.66
NFLX,2014-03-03,Netflix Inc,NASDAQ,63.66
NFLX,2014-03-04,Netflix Inc,NASDAQ,65
NFLX,2014-03-05,Netflix Inc,NASDAQ,64.79
NFLX,2014-03-06,Netflix Inc,NASDAQ,64.36
NFLX,2014-03-07,Netflix Inc,NASDAQ,64.05
NFLX,2014-03-10,Netflix Inc,NASDAQ,62.85
NFLX,2014-03-11,Netflix Inc,NASDAQ,62.5
NFLX,2014-03-12,Netflix Inc,NASDAQ,62.37
NFLX,2014-03-13,Netflix Inc,NASDAQ,61.44
NFLX,2014-03-14,Netflix Inc,NASDAQ,60.64
NFLX,2014-03-17,Netflix Inc,NASDAQ,60.39
NFLX,2014-03-18,Netflix Inc,NASDAQ,60.04
NFLX,2014-03-19,Netflix Inc,NASDAQ,60.01
NFLX,2014-03-20,Netflix Inc,NASDAQ,60.61
NFLX,2014-03-21,Netflix Inc,NASDAQ,58
NFLX,2014-03-25,Netflix Inc,NASDAQ,52.98
NFLX,2014-03-26,Netflix Inc,NASDAQ,53.18
NFLX,2014-03-27,Netflix Inc,NASDAQ,52.03
NFLX,2014-03-28,Netflix Inc,NASDAQ,51.27
NFLX,2014-03-31,Netflix Inc,NASDAQ,50.29
NFLX,2014-04-01,Netflix Inc,NASDAQ,52.1
NFLX,2014-04-02,Netflix Inc,NASDAQ,51.84
NFLX,2014-04-04,Netflix Inc,NASDAQ,48.19
NFLX,2014-04-07,Netflix Inc,NASDAQ,48.29
NFLX,2014-04-08,Netflix Inc,NASDAQ,49.84
NFLX,2014-04-09,Netflix Inc,NASDAQ,50.43
NFLX,2014-04-10,Netflix Inc,NASDAQ,47.82
NFLX,2014-04-11,Netflix Inc,NASDAQ,46.67
NFLX,2014-04-14,Netflix Inc,NASDAQ,47.37
NFLX,2014-04-15,Netflix Inc,NASDAQ,46.61
NFLX,2014-04-16,Netflix Inc,NASDAQ,47.34
NFLX,2014-04-17,Netflix Inc,NASDAQ,49.39
NFLX,2014-04-21,Netflix Inc,NASDAQ,49.78
NFLX,2014-04-22,Netflix Inc,NASDAQ,53.27
NFLX,2014-04-23,Netflix Inc,NASDAQ,50.5
NFLX,2014-04-24,Netflix Inc,NASDAQ,49.15
NFLX,2014-04-25,Netflix Inc,NASDAQ,46.01
NFLX,2014-04-28,Netflix Inc,NASDAQ,44.89
NFLX,2014-04-29,Netflix Inc,NASDAQ,45.7
NFLX,2014-04-30,Netflix Inc,NASDAQ,46.01
NFLX,2014-05-01,Netflix Inc,NASDAQ,48.07
NFLX,2014-05-02,Netflix Inc,NASDAQ,48.66
NFLX,2014-05-05,Netflix Inc,NASDAQ,49.2
NFLX,2014-05-06,Netflix Inc,NASDAQ,46.6
NFLX,2014-05-07,Netflix Inc,NASDAQ,45.79
NFLX,2014-05-08,Netflix Inc,NASDAQ,45.95
NFLX,2014-05-09,Netflix Inc,NASDAQ,46.94
NFLX,2014-05-12,Netflix Inc,NASDAQ,49.35
NFLX,2014-05-13,Netflix Inc,NASDAQ,49.59
NFLX,2014-05-14,Netflix Inc,NASDAQ,50.27
NFLX,2014-05-15,Netflix Inc,NASDAQ,49.17
NFLX,2014-05-16,Netflix Inc,NASDAQ,49.98
NFLX,2014-05-19,Netflix Inc,NASDAQ,52.07
NFLX,2014-05-20,Netflix Inc,NASDAQ,53.1
NFLX,2014-05-21,Netflix Inc,NASDAQ,55.8
NFLX,2014-05-22,Netflix Inc,NASDAQ,55.97
NFLX,2014-05-23,Netflix Inc,NASDAQ,57.48
NFLX,2014-05-27,Netflix Inc,NASDAQ,56.97
NFLX,2014-05-28,Netflix Inc,NASDAQ,57.32
NFLX,2014-05-29,Netflix Inc,NASDAQ,59.31
NFLX,2014-05-30,Netflix Inc,NASDAQ,59.69
NFLX,2014-06-02,Netflix Inc,NASDAQ,60.29
NFLX,2014-06-03,Netflix Inc,NASDAQ,59.65
NFLX,2014-06-04,Netflix Inc,NASDAQ,60.46
NFLX,2014-06-05,Netflix Inc,NASDAQ,61.19
NFLX,2014-06-09,Netflix Inc,NASDAQ,60.44
NFLX,2014-06-10,Netflix Inc,NASDAQ,61.18
NFLX,2014-06-11,Netflix Inc,NASDAQ,61.43
NFLX,2014-06-12,Netflix Inc,NASDAQ,60.35
NFLX,2014-06-13,Netflix Inc,NASDAQ,61.1
NFLX,2014-06-16,Netflix Inc,NASDAQ,61.47
NFLX,2014-06-17,Netflix Inc,NASDAQ,63.38
NFLX,2014-06-18,Netflix Inc,NASDAQ,64.1
NFLX,2014-06-19,Netflix Inc,NASDAQ,63.06
NFLX,2014-06-20,Netflix Inc,NASDAQ,62.88
NFLX,2014-06-23,Netflix Inc,NASDAQ,62.79
NFLX,2014-06-24,Netflix Inc,NASDAQ,62.34
NFLX,2014-06-25,Netflix Inc,NASDAQ,63.46
NFLX,2014-06-26,Netflix Inc,NASDAQ,62.8
NFLX,2014-06-27,Netflix Inc,NASDAQ,63.15
NFLX,2014-06-30,Netflix Inc,NASDAQ,62.94
NFLX,2014-07-01,Netflix Inc,NASDAQ,67.59
NFLX,2014-07-02,Netflix Inc,NASDAQ,66.68
NFLX,2014-07-03,Netflix Inc,NASDAQ,67.48
NFLX,2014-07-07,Netflix Inc,NASDAQ,65.8
NFLX,2014-07-08,Netflix Inc,NASDAQ,63.58
NFLX,2014-07-09,Netflix Inc,NASDAQ,63.29
NFLX,2014-07-10,Netflix Inc,NASDAQ,62.65
NFLX,2014-07-11,Netflix Inc,NASDAQ,62.85
NFLX,2014-07-14,Netflix Inc,NASDAQ,64.65
NFLX,2014-07-15,Netflix Inc,NASDAQ,64.16
NFLX,2014-07-16,Netflix Inc,NASDAQ,63.49
NFLX,2014-07-17,Netflix Inc,NASDAQ,62.77
NFLX,2014-07-18,Netflix Inc,NASDAQ,63.45
NFLX,2014-07-21,Netflix Inc,NASDAQ,64.56
NFLX,2014-07-22,Netflix Inc,NASDAQ,61.58
NFLX,2014-07-23,Netflix Inc,NASDAQ,61.13
NFLX,2014-07-24,Netflix Inc,NASDAQ,60.77
NFLX,2014-07-25,Netflix Inc,NASDAQ,60.27
NFLX,2014-07-28,Netflix Inc,NASDAQ,60.67
NFLX,2014-07-29,Netflix Inc,NASDAQ,60.61
NFLX,2014-07-30,Netflix Inc,NASDAQ,62.05
NFLX,2014-07-31,Netflix Inc,NASDAQ,60.39
NFLX,2014-08-01,Netflix Inc,NASDAQ,60.77
NFLX,2014-08-04,Netflix Inc,NASDAQ,60.39
NFLX,2014-08-05,Netflix Inc,NASDAQ,60.41
NFLX,2014-08-06,Netflix Inc,NASDAQ,61.47
NFLX,2014-08-07,Netflix Inc,NASDAQ,64.24
NFLX,2014-08-08,Netflix Inc,NASDAQ,63.69
NFLX,2014-08-11,Netflix Inc,NASDAQ,64.51
NFLX,2014-08-12,Netflix Inc,NASDAQ,63.77
NFLX,2014-08-13,Netflix Inc,NASDAQ,64.5
NFLX,2014-08-14,Netflix Inc,NASDAQ,64.41
NFLX,2014-08-15,Netflix Inc,NASDAQ,65.58
NFLX,2014-08-18,Netflix Inc,NASDAQ,66.57
NFLX,2014-08-19,Netflix Inc,NASDAQ,66.88
NFLX,2014-08-20,Netflix Inc,NASDAQ,67.46
NFLX,2014-08-21,Netflix Inc,NASDAQ,67.44
NFLX,2014-08-22,Netflix Inc,NASDAQ,68.46
NFLX,2014-08-25,Netflix Inc,NASDAQ,68.7
NFLX,2014-08-26,Netflix Inc,NASDAQ,68.48
NFLX,2014-08-27,Netflix Inc,NASDAQ,67.81
NFLX,2014-08-28,Netflix Inc,NASDAQ,67.89
NFLX,2014-08-29,Netflix Inc,NASDAQ,68.23
NFLX,2014-09-02,Netflix Inc,NASDAQ,68.09
NFLX,2014-09-03,Netflix Inc,NASDAQ,68.2
NFLX,2014-09-08,Netflix Inc,NASDAQ,68.48
NFLX,2014-09-09,Netflix Inc,NASDAQ,68.43
NFLX,2014-09-10,Netflix Inc,NASDAQ,69.2
NFLX,2014-09-12,Netflix Inc,NASDAQ,68.08
NFLX,2014-09-15,Netflix Inc,NASDAQ,65.39
NFLX,2014-09-16,Netflix Inc,NASDAQ,65.27
NFLX,2014-09-17,Netflix Inc,NASDAQ,64.93
NFLX,2014-09-18,Netflix Inc,NASDAQ,65.57
NFLX,2014-09-19,Netflix Inc,NASDAQ,65.36
NFLX,2014-09-22,Netflix Inc,NASDAQ,63.25
NFLX,2014-09-23,Netflix Inc,NASDAQ,63.41
NFLX,2014-09-24,Netflix Inc,NASDAQ,64.37
NFLX,2014-09-25,Netflix Inc,NASDAQ,63.36
NFLX,2014-09-26,Netflix Inc,NASDAQ,64.11
NFLX,2014-09-29,Netflix Inc,NASDAQ,64.22
NFLX,2014-09-30,Netflix Inc,NASDAQ,64.45
NFLX,2014-10-01,Netflix Inc,NASDAQ,62.69
NFLX,2014-10-03,Netflix Inc,NASDAQ,65.65
NFLX,2014-10-06,Netflix Inc,NASDAQ,66.21
NFLX,2014-10-07,Netflix Inc,NASDAQ,65.18
NFLX,2014-10-08,Netflix Inc,NASDAQ,66.69
NFLX,2014-10-09,Netflix Inc,NASDAQ,65.95
NFLX,2014-10-10,Netflix Inc,NASDAQ,64.58
NFLX,2014-10-13,Netflix Inc,NASDAQ,62.65
NFLX,2014-10-14,Netflix Inc,NASDAQ,64.16
NFLX,2014-10-15,Netflix Inc,NASDAQ,64.08
NFLX,2014-10-16,Netflix Inc,NASDAQ,51.67
NFLX,2014-10-17,Netflix Inc,NASDAQ,51.01
NFLX,2014-10-20,Netflix Inc,NASDAQ,51.32
NFLX,2014-10-21,Netflix Inc,NASDAQ,52.28
NFLX,2014-10-22,Netflix Inc,NASDAQ,53.52
NFLX,2014-10-23,Netflix Inc,NASDAQ,54.72
NFLX,2014-10-24,Netflix Inc,NASDAQ,55
NFLX,2014-10-27,Netflix Inc,NASDAQ,54.2
NFLX,2014-10-28,Netflix Inc,NASDAQ,55.17
NFLX,2014-10-30,Netflix Inc,NASDAQ,54.14
NFLX,2014-10-31,Netflix Inc,NASDAQ,56.11
NFLX,2014-11-03,Netflix Inc,NASDAQ,55.49
NFLX,2014-11-04,Netflix Inc,NASDAQ,54.68
NFLX,2014-11-05,Netflix Inc,NASDAQ,54.34
NFLX,2014-11-06,Netflix Inc,NASDAQ,54.76
NFLX,2014-11-07,Netflix Inc,NASDAQ,54.88
NFLX,2014-11-10,Netflix Inc,NASDAQ,55.32
NFLX,2014-11-11,Netflix Inc,NASDAQ,54.65
NFLX,2014-11-12,Netflix Inc,NASDAQ,54.84
NFLX,2014-11-13,Netflix Inc,NASDAQ,54.2
NFLX,2014-11-14,Netflix Inc,NASDAQ,55.15
NFLX,2014-11-17,Netflix Inc,NASDAQ,54.45
NFLX,2014-11-18,Netflix Inc,NASDAQ,54.43
NFLX,2014-11-19,Netflix Inc,NASDAQ,51.87
NFLX,2014-11-20,Netflix Inc,NASDAQ,52.59
NFLX,2014-11-21,Netflix Inc,NASDAQ,51.47
NFLX,2014-11-24,Netflix Inc,NASDAQ,50.92
NFLX,2014-11-25,Netflix Inc,NASDAQ,49.86
NFLX,2014-11-26,Netflix Inc,NASDAQ,50.17
NFLX,2014-11-28,Netflix Inc,NASDAQ,49.51
NFLX,2014-12-01,Netflix Inc,NASDAQ,48.83
NFLX,2014-12-02,Netflix Inc,NASDAQ,50.33
NFLX,2014-12-03,Netflix Inc,NASDAQ,50.73
NFLX,2014-12-04,Netflix Inc,NASDAQ,50.09
NFLX,2014-12-05,Netflix Inc,NASDAQ,50.13
NFLX,2014-12-08,Netflix Inc,NASDAQ,48.5
NFLX,2014-12-10,Netflix Inc,NASDAQ,47.76
NFLX,2014-12-12,Netflix Inc,NASDAQ,47.78
NFLX,2014-12-16,Netflix Inc,NASDAQ,45.21
NFLX,2014-12-17,Netflix Inc,NASDAQ,47.66
NFLX,2014-12-18,Netflix Inc,NASDAQ,47.77
NFLX,2014-12-19,Netflix Inc,NASDAQ,48.59
NFLX,2014-12-22,Netflix Inc,NASDAQ,48.1
NFLX,2014-12-26,Netflix Inc,NASDAQ,48.58
NFLX,2014-12-29,Netflix Inc,NASDAQ,48.85
NFLX,2014-12-30,Netflix Inc,NASDAQ,49.03
NFLX,2014-12-31,Netflix Inc,NASDAQ,48.8
NFLX,2015-01-02,Netflix Inc,NASDAQ,49.85
NFLX,2015-01-05,Netflix Inc,NASDAQ,47.31
NFLX,2015-01-06,Netflix Inc,NASDAQ,46.5
NFLX,2015-01-07,Netflix Inc,NASDAQ,46.74
NFLX,2015-01-08,Netflix Inc,NASDAQ,47.78
NFLX,2015-01-09,Netflix Inc,NASDAQ,47.04
NFLX,2015-01-12,Netflix Inc,NASDAQ,45.55
NFLX,2015-01-13,Netflix Inc,NASDAQ,46.26
NFLX,2015-01-14,Netflix Inc,NASDAQ,46.32
NFLX,2015-01-15,Netflix Inc,NASDAQ,46.25
NFLX,2015-01-16,Netflix Inc,NASDAQ,48.19
NFLX,2015-01-20,Netflix Inc,NASDAQ,49.83
NFLX,2015-01-21,Netflix Inc,NASDAQ,58.47
NFLX,2015-01-22,Netflix Inc,NASDAQ,61.21
NFLX,2015-01-23,Netflix Inc,NASDAQ,62.49
NFLX,2015-01-26,Netflix Inc,NASDAQ,63.79
NFLX,2015-01-27,Netflix Inc,NASDAQ,64.88
NFLX,2015-01-28,Netflix Inc,NASDAQ,63.21
NFLX,2015-01-29,Netflix Inc,NASDAQ,63.4
NFLX,2015-01-30,Netflix Inc,NASDAQ,63.11
NFLX,2015-02-02,Netflix Inc,NASDAQ,63.01
NFLX,2015-02-03,Netflix Inc,NASDAQ,65.27
NFLX,2015-02-04,Netflix Inc,NASDAQ,64.1
NFLX,2015-02-05,Netflix Inc,NASDAQ,64.13
NFLX,2015-02-06,Netflix Inc,NASDAQ,63.48
NFLX,2015-02-09,Netflix Inc,NASDAQ,63.29
NFLX,2015-02-10,Netflix Inc,NASDAQ,64.85
NFLX,2015-02-11,Netflix Inc,NASDAQ,64.98
NFLX,2015-02-12,Netflix Inc,NASDAQ,65.25
NFLX,2015-02-13,Netflix Inc,NASDAQ,66.59
NFLX,2015-02-17,Netflix Inc,NASDAQ,67.14
NFLX,2015-02-18,Netflix Inc,NASDAQ,67.87
NFLX,2015-02-19,Netflix Inc,NASDAQ,67.8
NFLX,2015-02-20,Netflix Inc,NASDAQ,68.31
NFLX,2015-02-23,Netflix Inc,NASDAQ,67.41
NFLX,2015-02-24,Netflix Inc,NASDAQ,67.84
NFLX,2015-02-25,Netflix Inc,NASDAQ,68.33
NFLX,2015-02-26,Netflix Inc,NASDAQ,69
NFLX,2015-02-27,Netflix Inc,NASDAQ,67.84
NFLX,2015-03-02,Netflix Inc,NASDAQ,68.61
NFLX,2015-03-03,Netflix Inc,NASDAQ,67.82
NFLX,2015-03-04,Netflix Inc,NASDAQ,67.11
NFLX,2015-03-05,Netflix Inc,NASDAQ,66.81
NFLX,2015-03-06,Netflix Inc,NASDAQ,64.87
NFLX,2015-03-09,Netflix Inc,NASDAQ,63.66
NFLX,2015-03-10,Netflix Inc,NASDAQ,62.15
NFLX,2015-03-11,Netflix Inc,NASDAQ,62.88
NFLX,2015-03-12,Netflix Inc,NASDAQ,64.05
NFLX,2015-03-13,Netflix Inc,NASDAQ,62.63
NFLX,2015-03-16,Netflix Inc,NASDAQ,60.28
NFLX,2015-03-17,Netflix Inc,NASDAQ,59.79
NFLX,2015-03-18,Netflix Inc,NASDAQ,60.45
NFLX,2015-03-19,Netflix Inc,NASDAQ,60.74
NFLX,2015-03-20,Netflix Inc,NASDAQ,61.18
NFLX,2015-03-23,Netflix Inc,NASDAQ,60.71
NFLX,2015-03-24,Netflix Inc,NASDAQ,62.61
NFLX,2015-03-25,Netflix Inc,NASDAQ,60.25
NFLX,2015-03-26,Netflix Inc,NASDAQ,59.75
NFLX,2015-03-27,Netflix Inc,NASDAQ,59.25
NFLX,2015-03-30,Netflix Inc,NASDAQ,60.37
NFLX,2015-03-31,Netflix Inc,NASDAQ,59.53
NFLX,2015-04-01,Netflix Inc,NASDAQ,59.02
NFLX,2015-04-02,Netflix Inc,NASDAQ,59.15
NFLX,2015-04-07,Netflix Inc,NASDAQ,60.49
NFLX,2015-04-08,Netflix Inc,NASDAQ,63.05
NFLX,2015-04-09,Netflix Inc,NASDAQ,62.79
NFLX,2015-04-13,Netflix Inc,NASDAQ,67.81
NFLX,2015-04-14,Netflix Inc,NASDAQ,68.39
NFLX,2015-04-15,Netflix Inc,NASDAQ,67.92
NFLX,2015-04-16,Netflix Inc,NASDAQ,80.29
NFLX,2015-04-17,Netflix Inc,NASDAQ,81.65
NFLX,2015-04-20,Netflix Inc,NASDAQ,81.06
NFLX,2015-04-21,Netflix Inc,NASDAQ,80.06
NFLX,2015-04-22,Netflix Inc,NASDAQ,79.67
NFLX,2015-04-23,Netflix Inc,NASDAQ,79.87
NFLX,2015-04-24,Netflix Inc,NASDAQ,79.77
NFLX,2015-04-27,Netflix Inc,NASDAQ,80.87
NFLX,2015-04-28,Netflix Inc,NASDAQ,80.44
NFLX,2015-04-29,Netflix Inc,NASDAQ,80.41
NFLX,2015-04-30,Netflix Inc,NASDAQ,79.5
NFLX,2015-05-01,Netflix Inc,NASDAQ,79.58
NFLX,2015-05-04,Netflix Inc,NASDAQ,79.27
NFLX,2015-05-05,Netflix Inc,NASDAQ,80.79
NFLX,2015-05-06,Netflix Inc,NASDAQ,80.08
NFLX,2015-05-07,Netflix Inc,NASDAQ,80.75
NFLX,2015-05-08,Netflix Inc,NASDAQ,82.09
NFLX,2015-05-11,Netflix Inc,NASDAQ,84.28
NFLX,2015-05-12,Netflix Inc,NASDAQ,83.38
NFLX,2015-05-13,Netflix Inc,NASDAQ,82.87
NFLX,2015-05-14,Netflix Inc,NASDAQ,83.84
NFLX,2015-05-15,Netflix Inc,NASDAQ,87.61
NFLX,2015-05-18,Netflix Inc,NASDAQ,88.27
NFLX,2015-05-19,Netflix Inc,NASDAQ,88.07
NFLX,2015-05-20,Netflix Inc,NASDAQ,88.79
NFLX,2015-05-21,Netflix Inc,NASDAQ,89
NFLX,2015-05-22,Netflix Inc,NASDAQ,88.84
NFLX,2015-05-26,Netflix Inc,NASDAQ,87.99
NFLX,2015-05-27,Netflix Inc,NASDAQ,89.86
NFLX,2015-05-28,Netflix Inc,NASDAQ,89.51
NFLX,2015-06-01,Netflix Inc,NASDAQ,89
NFLX,2015-06-02,Netflix Inc,NASDAQ,89.13
NFLX,2015-06-03,Netflix Inc,NASDAQ,88.81
NFLX,2015-06-04,Netflix Inc,NASDAQ,89.35
NFLX,2015-06-05,Netflix Inc,NASDAQ,90.46
NFLX,2015-06-08,Netflix Inc,NASDAQ,89.6
NFLX,2015-06-09,Netflix Inc,NASDAQ,92.45
NFLX,2015-06-10,Netflix Inc,NASDAQ,95.87
NFLX,2015-06-11,Netflix Inc,NASDAQ,95.09
NFLX,2015-06-12,Netflix Inc,NASDAQ,94.42
NFLX,2015-06-15,Netflix Inc,NASDAQ,93.43
NFLX,2015-06-16,Netflix Inc,NASDAQ,95.27
NFLX,2015-06-17,Netflix Inc,NASDAQ,94.27
NFLX,2015-06-18,Netflix Inc,NASDAQ,94.74
NFLX,2015-06-19,Netflix Inc,NASDAQ,93.87
NFLX,2015-06-22,Netflix Inc,NASDAQ,96.41
NFLX,2015-06-23,Netflix Inc,NASDAQ,97.31
NFLX,2015-06-24,Netflix Inc,NASDAQ,96.94
NFLX,2015-06-25,Netflix Inc,NASDAQ,94.89
NFLX,2015-06-26,Netflix Inc,NASDAQ,93.09
NFLX,2015-06-29,Netflix Inc,NASDAQ,92.23
NFLX,2015-06-30,Netflix Inc,NASDAQ,93.85
NFLX,2015-07-01,Netflix Inc,NASDAQ,93.64
NFLX,2015-07-02,Netflix Inc,NASDAQ,94.04
NFLX,2015-07-06,Netflix Inc,NASDAQ,94.57
NFLX,2015-07-07,Netflix Inc,NASDAQ,94.09
NFLX,2015-07-08,Netflix Inc,NASDAQ,93.51
NFLX,2015-07-09,Netflix Inc,NASDAQ,95.73
NFLX,2015-07-10,Netflix Inc,NASDAQ,97.23
NFLX,2015-07-13,Netflix Inc,NASDAQ,101.09
NFLX,2015-07-14,Netflix Inc,NASDAQ,100.37
NFLX,2015-07-15,Netflix Inc,NASDAQ,98.13
NFLX,2015-07-16,Netflix Inc,NASDAQ,115.81
NFLX,2015-07-17,Netflix Inc,NASDAQ,114.77
NFLX,2015-07-20,Netflix Inc,NASDAQ,110.55
NFLX,2015-07-21,Netflix Inc,NASDAQ,112.51
NFLX,2015-07-22,Netflix Inc,NASDAQ,111.5
NFLX,2015-07-23,Netflix Inc,NASDAQ,110.1
